"행정구역","2024년12월_계_총인구수","2024년12월_계_연령구간인구수","2024년12월_계_0~9세","2024년12월_계_10~19세","2024년12월_계_20~29세","2024년12월_계_30~39세","2024년12월_계_40~49세","2024년12월_계_50~59세","2024년12월_계_60~69세","2024년12월_계_70~79세","2024년12월_계_80~89세","2024년12월_계_90~99세","2024년12월_계_100세 이상","2024년12월_남_총인구수","2024년12월_남_연령구간인구수","2024년12월_남_0~9세","2024년12월_남_10~19세","2024년12월_남_20~29세","2024년12월_남_30~39세","2024년12월_남_40~49세","2024년12월_남_50~59세","2024년12월_남_60~69세","2024년12월_남_70~79세","2024년12월_남_80~89세","2024년12월_남_90~99세","2024년12월_남_100세 이상","2024년12월_여_총인구수","2024년12월_여_연령구간인구수","2024년12월_여_0~9세","2024년12월_여_10~19세","2024년12월_여_20~29세","2024년12월_여_30~39세","2024년12월_여_40~49세","2024년12월_여_50~59세","2024년12월_여_60~69세","2024년12월_여_70~79세","2024년12월_여_80~89세","2024년12월_여_90~99세","2024년12월_여_100세 이상"
"충청남도 천안시 동남구 북면(4413133000)","4,189","4,189","74","180","258","257","421","780","1,197","607","343","68","4","2,196","2,196","38","91","164","150","244","448","609","307","131","14","0","1,993","1,993","36","89","94","107","177","332","588","300","212","54","4"
"충청남도 천안시 동남구 성남면(4413134000)","2,865","2,865","49","113","173","134","247","486","785","514","298","66","0","1,508","1,508","25","55","98","83","155","277","438","253","112","12","0","1,357","1,357","24","58","75","51","92","209","347","261","186","54","0"
"충청남도 천안시 동남구 수신면(4413135000)","2,100","2,100","23","68","142","142","183","354","575","324","254","35","0","1,170","1,170","11","32","89","103","131","225","325","162","84","8","0","930","930","12","36","53","39","52","129","250","162","170","27","0"
"충청남도 천안시 동남구 병천면(4413136000)","6,045","6,045","164","300","734","488","649","1,106","1,362","731","412","98","1","3,300","3,300","79","156","503","309","383","625","713","362","141","29","0","2,745","2,745","85","144","231","179","266","481","649","369","271","69","1"
"충청남도 천안시 동남구 동면(4413137000)","1,927","1,927","14","38","93","76","125","309","592","373","254","51","2","1,054","1,054","7","25","57","47","90","185","338","204","89","12","0","873","873","7","13","36","29","35","124","254","169","165","39","2"
"충청남도 천안시 동남구 중앙동(4413151000)","4,766","4,766","138","211","400","460","512","859","1,074","703","364","45","0","2,474","2,474","60","106","207","274","298","512","542","329","133","13","0","2,292","2,292","78","105","193","186","214","347","532","374","231","32","0"
"충청남도 천안시 동남구 문성동(4413152000)","7,836","7,836","616","648","1,026","1,388","1,241","1,200","994","477","207","39","0","3,982","3,982","322","343","489","757","649","618","510","210","75","9","0","3,854","3,854","294","305","537","631","592","582","484","267","132","30","0"
"충청남도 천안시 동남구 원성1동(4413153000)","7,843","7,843","277","497","818","732","983","1,466","1,638","928","426","77","1","4,064","4,064","136","268","493","411","567","752","831","434","159","13","0","3,779","3,779","141","229","325","321","416","714","807","494","267","64","1"
"충청남도 천안시 동남구 원성2동(4413154000)","8,949","8,949","216","571","927","832","1,070","1,698","1,858","1,048","639","90","0","4,578","4,578","101","309","530","502","588","874","908","493","240","33","0","4,371","4,371","115","262","397","330","482","824","950","555","399","57","0"
"충청남도 천안시 동남구 봉명동(4413155000)","16,238","16,238","738","1,243","2,155","2,194","2,374","3,071","2,623","1,214","548","76","2","8,318","8,318","378","655","1,095","1,248","1,271","1,580","1,336","556","185","14","0","7,920","7,920","360","588","1,060","946","1,103","1,491","1,287","658","363","62","2"
"충청남도 천안시 동남구 일봉동(4413156000)","23,264","23,264","1,339","3,135","2,578","2,423","3,977","4,299","3,309","1,439","666","96","3","11,599","11,599","675","1,600","1,381","1,255","1,919","2,138","1,668","670","270","22","1","11,665","11,665","664","1,535","1,197","1,168","2,058","2,161","1,641","769","396","74","2"
"충청남도 천안시 동남구 신방동(4413157000)","43,069","43,069","2,827","5,562","5,530","5,810","8,069","7,731","4,797","1,761","843","132","7","22,221","22,221","1,498","2,923","3,087","3,244","4,095","3,906","2,386","780","276","25","1","20,848","20,848","1,329","2,639","2,443","2,566","3,974","3,825","2,411","981","567","107","6"
"충청남도 천안시 동남구 청룡동(4413158000)","58,233","58,233","5,076","7,120","6,624","8,215","10,308","9,712","6,881","2,827","1,243","225","2","29,120","29,120","2,607","3,595","3,575","4,237","5,079","4,840","3,335","1,353","441","57","1","29,113","29,113","2,469","3,525","3,049","3,978","5,229","4,872","3,546","1,474","802","168","1"
"충청남도 천안시 동남구 신안동(4413159000)","37,352","37,352","2,215","2,805","7,765","5,377","4,892","5,671","5,148","2,326","1,003","140","10","18,092","18,092","1,071","1,412","3,590","2,784","2,527","2,660","2,479","1,118","411","38","2","19,260","19,260","1,144","1,393","4,175","2,593","2,365","3,011","2,669","1,208","592","102","8"
"충청남도 천안시 서북구 (4413300000)","398,748","398,748","31,209","42,213","54,594","64,998","69,812","64,484","43,799","17,585","8,591","1,430","33","206,106","206,106","16,099","21,681","29,269","35,159","36,871","33,013","22,465","8,204","3,019","319","7","192,642","192,642","15,110","20,532","25,325","29,839","32,941","31,471","21,334","9,381","5,572","1,111","26"
"충청남도 천안시 서북구 성환읍(4413325000)","22,136","22,136","638","1,802","2,354","1,661","2,895","4,216","4,301","2,586","1,435","240","8","11,486","11,486","333","950","1,309","973","1,620","2,307","2,216","1,196","524","56","2","10,650","10,650","305","852","1,045","688","1,275","1,909","2,085","1,390","911","184","6"
"충청남도 천안시 서북구 성거읍(4413325300)","21,779","21,779","1,209","2,145","2,463","2,403","3,722","4,269","3,255","1,487","701","120","5","11,524","11,524","609","1,070","1,420","1,322","2,032","2,353","1,708","725","260","23","2","10,255","10,255","600","1,075","1,043","1,081","1,690","1,916","1,547","762","441","97","3"
"충청남도 천안시 서북구 직산읍(4413325600)","19,473","19,473","971","1,591","2,280","2,425","3,268","3,745","2,982","1,335","767","108","1","10,702","10,702","518","844","1,395","1,471","1,887","2,090","1,577","623","274","22","1","8,771","8,771","453","747","885","954","1,381","1,655","1,405","712","493","86","0"
"충청남도 천안시 서북구 입장면(4413331000)","7,776","7,776","154","419","660","601","823","1,595","1,830","1,003","588","102","1","4,228","4,228","80","223","410","396","508","913","975","488","206","29","0","3,548","3,548","74","196","250","205","315","682","855","515","382","73","1"
"충청남도 천안시 서북구 성정1동(4413351000)","16,785","16,785","662","986","2,158","2,494","2,327","3,173","2,936","1,337","622","88","2","8,934","8,934","337","510","1,179","1,506","1,289","1,706","1,518","619","245","25","0","7,851","7,851","325","476","979","988","1,038","1,467","1,418","718","377","63","2"
"충청남도 천안시 서북구 성정2동(4413352000)","24,909","24,909","573","976","5,357","5,748","3,860","3,636","2,997","1,200","472","85","5","13,878","13,878","309","506","2,760","3,538","2,360","2,055","1,611","558","169","12","0","11,031","11,031","264","470","2,597","2,210","1,500","1,581","1,386","642","303","73","5"
"충청남도 천안시 서북구 쌍용1동(4413353000)","12,726","12,726","514","1,045","1,952","1,608","1,674","2,176","2,307","941","424","83","2","6,312","6,312","272","527","963","952","866","1,040","1,066","453","152","20","1","6,414","6,414","242","518","989","656","808","1,136","1,241","488","272","63","1"
"충청남도 천안시 서북구 쌍용2동(4413354000)","34,724","34,724","1,992","4,038","5,282","4,327","5,367","6,788","4,514","1,557","723","136","0","17,038","17,038","1,010","2,116","2,791","2,227","2,521","3,135","2,270","691","237","40","0","17,686","17,686","982","1,922","2,491","2,100","2,846","3,653","2,244","866","486","96","0"
"충청남도 천안시 서북구 쌍용3동(4413355000)","17,318","17,318","823","1,879","2,346","1,944","2,493","3,383","2,639","1,111","594","103","3","8,355","8,355","420","1,006","1,248","1,022","1,174","1,531","1,282","492","159","20","1","8,963","8,963","403","873","1,098","922","1,319","1,852","1,357","619","435","83","2"
"충청남도 천안시 서북구 백석동(4413356000)","39,464","39,464","3,701","6,113","4,611","5,222","8,013","6,426","3,644","1,141","492","101","0","19,846","19,846","1,887","3,112","2,503","2,561","4,021","3,198","1,834","541","168","21","0","19,618","19,618","1,814","3,001","2,108","2,661","3,992","3,228","1,810","600","324","80","0"
"충청남도 천안시 서북구 불당1동(4413356600)","31,709","31,709","2,833","4,335","4,147","5,356","5,891","5,603","2,487","703","307","45","2","15,922","15,922","1,490","2,241","2,200","2,682","2,809","2,732","1,310","340","108","10","0","15,787","15,787","1,343","2,094","1,947","2,674","3,082","2,871","1,177","363","199","35","2"
"충청남도 천안시 서북구 불당2동(4413356700)","37,213","37,213","4,886","6,153","3,846","6,341","8,925","4,696","1,674","473","193","25","1","18,648","18,648","2,535","3,132","1,943","2,932","4,512","2,439","872","219","59","5","0","18,565","18,565","2,351","3,021","1,903","3,409","4,413","2,257","802","254","134","20","1"
"충청남도 천안시 서북구 부성1동(4413358000)","50,670","50,670","3,628","4,046","10,274","10,291","7,793","7,730","4,453","1,589","762","102","2","26,297","26,297","1,864","2,054","5,262","5,836","4,111","3,854","2,271","724","294","27","0","24,373","24,373","1,764","1,992","5,012","4,455","3,682","3,876","2,182","865","468","75","2"
"충청남도 천안시 서북구 부성2동(4413359000)","62,066","62,066","8,625","6,685","6,864","14,577","12,761","7,048","3,780","1,122","511","92","1","32,936","32,936","4,435","3,390","3,886","7,741","7,161","3,660","1,955","535","164","9","0","29,130","29,130","4,190","3,295","2,978","6,836","5,600","3,388","1,825","587","347","83","1"
"충청남도 공주시 (4415000000)","101,285","101,285","4,035","7,850","10,626","8,303","11,405","16,770","20,841","12,344","7,566","1,511","34","50,546","50,546","2,094","4,083","5,451","4,575","5,995","8,703","10,544","5,993","2,703","399","6","50,739","50,739","1,941","3,767","5,175","3,728","5,410","8,067","10,297","6,351","4,863","1,112","28"
"충청남도 공주시 유구읍(4415025000)","6,836","6,836","141","363","318","338","620","1,026","1,919","1,214","766","128","3","3,430","3,430","74","193","198","203","366","527","944","627","264","34","0","3,406","3,406","67","170","120","135","254","499","975","587","502","94","3"
"충청남도 공주시 이인면(4415031000)","2,950","2,950","51","120","128","156","197","475","822","547","372","81","1","1,519","1,519","26","68","79","88","121","273","453","273","117","21","0","1,431","1,431","25","52","49","68","76","202","369","274","255","60","1"
"충청남도 공주시 탄천면(4415032000)","2,732","2,732","50","106","124","150","186","402","697","528","388","95","6","1,440","1,440","22","48","75","95","115","255","375","284","136","34","1","1,292","1,292","28","58","49","55","71","147","322","244","252","61","5"
"충청남도 공주시 계룡면(4415033000)","5,116","5,116","89","228","243","229","358","854","1,474","946","579","113","3","2,629","2,629","39","121","146","131","211","491","771","483","204","31","1","2,487","2,487","50","107","97","98","147","363","703","463","375","82","2"
"충청남도 공주시 반포면(4415034000)","4,013","4,013","94","169","230","258","390","801","1,148","563","299","60","1","2,100","2,100","46","96","136","151","210","435","610","285","116","15","0","1,913","1,913","48","73","94","107","180","366","538","278","183","45","1"
"충청남도 공주시 의당면(4415036000)","4,329","4,329","102","258","359","309","425","844","1,079","549","334","68","2","2,299","2,299","49","139","216","189","226","474","581","299","107","19","0","2,030","2,030","53","119","143","120","199","370","498","250","227","49","2"
"충청남도 공주시 정안면(4415037000)","4,570","4,570","79","330","205","218","322","654","1,284","778","544","154","2","2,484","2,484","47","254","133","138","188","373","708","394","205","44","0","2,086","2,086","32","76","72","80","134","281","576","384","339","110","2"
"충청남도 공주시 우성면(4415038000)","4,830","4,830","116","206","260","253","411","783","1,255","819","607","118","2","2,573","2,573","73","110","167","146","255","471","690","408","222","31","0","2,257","2,257","43","96","93","107","156","312","565","411","385","87","2"
"충청남도 공주시 사곡면(4415039000)","2,721","2,721","43","142","105","114","185","457","710","492","407","65","1","1,376","1,376","21","75","50","71","105","258","389","242","147","18","0","1,345","1,345","22","67","55","43","80","199","321","250","260","47","1"
"충청남도 공주시 신풍면(4415040000)","3,017","3,017","59","81","101","134","241","497","921","588","320","73","2","1,375","1,375","32","42","63","80","116","202","413","287","117","23","0","1,642","1,642","27","39","38","54","125","295","508","301","203","50","2"
"충청남도 공주시 중학동(4415051000)","4,224","4,224","137","321","566","337","417","699","777","557","342","68","3","2,157","2,157","68","174","344","188","233","366","388","258","117","19","2","2,067","2,067","69","147","222","149","184","333","389","299","225","49","1"
"충청남도 공주시 웅진동(4415054000)","7,409","7,409","323","570","687","730","952","1,253","1,408","886","507","93","0","3,621","3,621","187","291","365","419","492","618","669","382","180","18","0","3,788","3,788","136","279","322","311","460","635","739","504","327","75","0"
"충청남도 공주시 금학동(4415055000)","5,268","5,268","171","561","843","394","640","873","970","486","280","48","2","2,534","2,534","91","251","319","210","334","463","505","252","102","7","0","2,734","2,734","80","310","524","184","306","410","465","234","178","41","2"
